lang,is_retweeted,full_text,created_at,hashtags,location,id,user
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/zpDkIoVpfJ via @Change,Sat Mar 02 11:46:46 +0000 2019,,"Islamabad, Pakistan",1101811079083118592,707867688023007232
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 11:46:43 +0000 2019,,My Recliner,1101811066777018369,40677346
en,False,"RT @DunyaNews: Foreign media exposes Narendra Modi for his election-winning propaganda. Watch this report!

For more videos visit: https://…",Sat Mar 02 11:46:37 +0000 2019,,"Riyadh, Saudi Arabia",1101811039417626624,146115256
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 11:46:35 +0000 2019,,"London, UK",1101811033365200899,24757240
en,False,"RT @RHCJO: His Majesty King Abdullah II, in phone calls with #India Prime Minister Narendra Modi and #Pakistan Prime Minister Imran Khan, d…",Sat Mar 02 11:46:30 +0000 2019,India,Amman,1101811011802357761,1000349012199923712
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 11:46:30 +0000 2019,Kotli,Lahore,1101811010132996096,824225624973778945
en,False,"RT @RaghuramanMenon: Prime Minister Narendra Modi will be in Amethi, the parliamentary constituency of Congress president Rahul Gandhi, on…",Sat Mar 02 11:46:28 +0000 2019,,"Mumbai, India",1101811002608369665,1089142864750100481
en,False,"RT @IndiaToday: #PMModi will hold a live video interaction with students at the grand finale of #SIH2019!
https://t.co/2h7mK4tj8p",Sat Mar 02 11:46:26 +0000 2019,PMModi,"Mumbai, India",1101810994970390528,2865086833
en,False,Walking towards autocracy? Hold your poison https://t.co/CSm1QuKsiJ,Sat Mar 02 11:46:25 +0000 2019,,mathura,1101810991325736960,18487799
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/FL7l8XRP4d via @Change,Sat Mar 02 11:46:20 +0000 2019,,Pakistan,1101810968089247745,255582412
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 11:46:06 +0000 2019,Kotli,Lahore Pakistan,1101810909008158720,1098899390067027968
en,False,"~ Questioning my government and of any other issues, is my constitutional right. That doesn't makes me a hater. Whe… https://t.co/HEZqLI5Rob",Sat Mar 02 11:46:05 +0000 2019,,Inside Your Mind 💭,1101810905472413696,39714046
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 11:46:02 +0000 2019,,,1101810893376114689,2792055053
en,False,"I love my India
And I Hate you modiji
Jao jo ukhadna hai ukhaadlo
 https://t.co/E1Xy10gLci",Sat Mar 02 11:45:50 +0000 2019,,India,1101810844680237056,860847309013364737
en,False,"RT @hope_tree2010: So this “proud” son of India has become India itself? What a shame! 🤔😓 “Modi haters are now India haters”, says Indian P…",Sat Mar 02 11:45:45 +0000 2019,,"静岡, Japan",1101810823297622018,49498257
en,False,"PM Narendra Modi says over 1.1 crore farmers have got Kisan scheme payout 
https://t.co/rQpxBJzCGk

via NaMo App https://t.co/4ck1J00x0l",Sat Mar 02 11:45:42 +0000 2019,,,1101810810932781056,553358219
en,False,RT @_AsadAslam: Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/irBmYVjy5P via @Change,Sat Mar 02 11:45:40 +0000 2019,,sydney ,1101810802904842240,427727246
en,False,"Few parties, guided by Modi hatred, suspect our Armed forces: PM Modi
 https://t.co/FOayDnDFTm

via NaMo App https://t.co/6PnM8Kh8Ms",Sat Mar 02 11:45:33 +0000 2019,,,1101810772739612672,2989076609
en,False,"@Bhawani_Sh Then start the cleaning from home! Only a terrorist state can have a terrorist PM! https://t.co/FjsgGJmRTc 

#TerroristModi",Sat Mar 02 11:45:33 +0000 2019,TerroristModi,"Islamabad, Pakistan",1101810771690967041,2867574785
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 11:45:32 +0000 2019,,,1101810766968053760,891325166004953090
en,False,"RT @ScholarsInk: Just a reminder that India’s prime minister Narendra Modi was not allowed in the US, EU, or UK for years due to his partic…",Sat Mar 02 11:45:31 +0000 2019,,🇦🇺🇮🇳,1101810763176394752,3301390432
en,False,"RT @rahul_kumar269: @BJP4Bihar ....we want modi,we want modi..Mr Narendra Modi is a Real super Hero..want to see again PM in 2019
#JaiHindJ…",Sat Mar 02 11:45:28 +0000 2019,,,1101810749964517376,967803084759068672
en,False,"RT @ScholarsInk: Just a reminder that India’s prime minister Narendra Modi was not allowed in the US, EU, or UK for years due to his partic…",Sat Mar 02 11:45:23 +0000 2019,,"Ellicott City, Maryland USA",1101810729676652544,527599549
en,False,"RT @ANI: BJP President Amit Shah at a rally in Umaria, Madhya Pradesh: Today Pakistan has been isolated internationally, nobody is ready to…",Sat Mar 02 11:45:12 +0000 2019,,"Bhopal, India",1101810684679970817,709778599142776833
en,False,RT @TheEconomist: Narendra Modi's abrupt cancellation of high-denomination banknotes was his most innovative decision—and his worst https:/…,Sat Mar 02 11:45:11 +0000 2019,,"Hyderabad, India",1101810682117337089,984866704441327616
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/CYUUz8mApg via @Change,Sat Mar 02 11:45:09 +0000 2019,,Lahore,1101810672894132224,1626712784
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/iEHOX3KstO via @Change,Sat Mar 02 11:45:00 +0000 2019,,PAKISTAN,1101810635850108933,1417369548
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 11:44:58 +0000 2019,,"New Delhi, India",1101810624105984001,864341487039000576
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 11:44:55 +0000 2019,,India,1101810612479320064,3235743650
en,False,"RT @thewire_in: The workers argue that by not providing adequate work and delaying wages, the government of India had violated the law. And…",Sat Mar 02 11:44:54 +0000 2019,,"New York, NY",1101810610801528832,160260751
en,False,BBC News - Narendra Modi v Imran Khan: Who won the war of perception? https://t.co/zasGrIUD7o,Sat Mar 02 11:44:51 +0000 2019,,London,1101810595949621248,35449377
en,False,At the moment... Narendra Modi https://t.co/F12HrfTHPY,Sat Mar 02 11:44:43 +0000 2019,,🇵🇰🛫🇬🇲 Gambia🇬🇭Ghana,1101810561032114176,2756041052
en,False,"RT @RaghuramanMenon: Prime Minister Narendra Modi will be in Amethi, the parliamentary constituency of Congress president Rahul Gandhi, on…",Sat Mar 02 11:44:35 +0000 2019,,AKHAND BHARAT,1101810531395092480,153843181
en,False,"RT @the_hindu: ""Once, the meaning of “abhinandan” in English was “congratulations”; now the meaning of ‘abhinandan’ will change"" 
https://t…",Sat Mar 02 11:44:35 +0000 2019,,Everywhere,1101810527582502912,813683936501047296
en,False,RT @sanghaviharsh: Indians look forward to the future with a renewed sense of optimism.  The UPA-2 era which saw huge corruption &amp; massive…,Sat Mar 02 11:44:30 +0000 2019,,,1101810507684761600,915167160246321152
en,False,"PM Narendra Modi says over 1.1 crore farmers have got Kisan scheme payout 
 https://t.co/rSmJJqOUdL

via NaMo App https://t.co/CJshSHW4pl",Sat Mar 02 11:44:10 +0000 2019,,,1101810423685251072,614303275
en,False,"RT @GoaFront: Mr. Sudin Dhavalikar, the senior-most minister assured that he would meet Prime Minister Narendra Modi before January 16. #Go…",Sat Mar 02 11:43:58 +0000 2019,,"Goa, India",1101810375165538304,1034767338623496197
en,False,"RT @KialoHQ: Now in his 5th year of Prime Ministership, India's Narendra Modi is seen as divisive by some and invigorating by others. The r…",Sat Mar 02 11:43:58 +0000 2019,,"Sagar, India",1101810372057546752,359210710
en,False,"RT @AnjaliMody1: Manoj Joshi: ""...any real battle of counterterrorism demands action on the ground, not mere words and resolutions. There w…",Sat Mar 02 11:43:44 +0000 2019,,,1101810316063715331,4114775273
en,False,RT @hassanposts: Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/df9Tl7snmr via @Chan…,Sat Mar 02 11:43:40 +0000 2019,,,1101810296560205824,1101807960072876032
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 11:43:39 +0000 2019,Kotli,"Punjab, Pakistan",1101810293670330373,778678239715667968
en,False,"RT @IamAlok_Verma: Ceasefire Violations by Pakistan:

2009: 44
2011: 62
2012: 114
2015: 405
2017: 971
2018: 2936

@smritiirani says this is…",Sat Mar 02 11:43:34 +0000 2019,,,1101810273239867392,3062150406
en,False,"RT @ANI: BJP President Amit Shah at a rally in Umaria, Madhya Pradesh: Today Pakistan has been isolated internationally, nobody is ready to…",Sat Mar 02 11:43:32 +0000 2019,,,1101810263609602051,700605640071221248
en,False,RT @avinash_b01: So Rahul who is out on bail in the National Herald corruption scandal is actually challenging Narendra Modi who doesnt hav…,Sat Mar 02 11:43:24 +0000 2019,,New Delhi,1101810231871500288,86881024
en,False,RT @BiryaniWoman: Thanks to Narendra Modi for proving to Pakistanis that Imran Khan was the right choice all along.,Sat Mar 02 11:43:23 +0000 2019,,karachi,1101810228180471808,1916633634
en,False,RT @gopalkagarwal: Vijay Sankalp Bike Rally is organized by the BJP to win 2019 Lok Sabha elections with a thumping majority. It is organis…,Sat Mar 02 11:43:21 +0000 2019,,,1101810220647440384,1101805663645122560
en,False,RT @TheEconomist: Narendra Modi's abrupt cancellation of high-denomination banknotes was his most innovative decision—and his worst https:/…,Sat Mar 02 11:43:18 +0000 2019,,,1101810204704833536,86687790
en,False,"RT @inthiyazinnu: @JagaNagAkhilFan @SriNanaPatekar @PawanKalyan ఇదే మాట ఇతను కూడా చెప్పాడు.
To win 2019 election, Modi government can fight…",Sat Mar 02 11:43:12 +0000 2019,,,1101810181392936960,163548988
en,False,"RT @INCIndia: When I speak of Chowkidar, everyone knows that I'm speaking of Narendra Modi. This Chowkidar hasn't just stolen from IAF in R…",Sat Mar 02 11:43:09 +0000 2019,,"Jaipur, India",1101810166964473856,130573547
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 11:43:07 +0000 2019,,,1101810162162003971,35175469
en,False,"RT @InsafiansPower1: #PeaceLovingPakistan 
Prime Minister Imran Khan on Sunday asked his Indian counterpart Narendra Modi to ""give peace a…",Sat Mar 02 11:43:05 +0000 2019,PeaceLovingPakistan,,1101810152888520704,1092864593255428096
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/AD1gSUUTTM via @Change,Sat Mar 02 11:43:05 +0000 2019,,پاکستان,1101810150225129472,2307149934
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 11:43:01 +0000 2019,,India,1101810135372947456,921737377881636865
en,False,"RT @RaghuramanMenon: Prime Minister Narendra Modi will be in Amethi, the parliamentary constituency of Congress president Rahul Gandhi, on…",Sat Mar 02 11:42:49 +0000 2019,,"Michigan, USA",1101810084454248448,151147238
en,False,"RT @TheJanbaazKhan: @RahulGandhi Congress President Rahul Gandhi in Mumbai, earlier today: I challenge Narendra Modi ji to debate me on cor…",Sat Mar 02 11:42:49 +0000 2019,,,1101810083229360128,853904596074463232
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 11:42:48 +0000 2019,,Bengalore  India,1101810080180142080,916913906
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/df9Tl7snmr vi… https://t.co/u1v72USHCd,Sat Mar 02 11:42:42 +0000 2019,,,1101810055391850497,264416458
en,False,"Narendra Modi 
As PM From 2019 to 2024.
#ModiFor2019",Sat Mar 02 11:42:41 +0000 2019,ModiFor2019,India,1101810053256929281,762610131892785152
en,False,"RT @fcukyuow: Imran Khan is literally destroying Narendra Modi As He did with Shareefs in Pakistan. He know How to play. 
 #WelcomeHomeAbhi…",Sat Mar 02 11:42:31 +0000 2019,,,1101810008281497601,2430538312
en,False,RT @GulBukhari: This is laughable https://t.co/GLN2ondefP,Sat Mar 02 11:42:30 +0000 2019,,lahore pakistan,1101810006305972226,67880756
en,False,"RT @AmitShah: CSR, under PM Narendra Modi ji's leadership is ’Corporate Social Responsibility’ where as CSR of DMK-Congress is ‘Corruption…",Sat Mar 02 11:42:28 +0000 2019,,,1101809995249725440,1100706933680496641
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 11:42:27 +0000 2019,,"Kerala,India",1101809993743917057,775646892
en,False,"RT @IamAlok_Verma: Ceasefire Violations by Pakistan:

2009: 44
2011: 62
2012: 114
2015: 405
2017: 971
2018: 2936

@smritiirani says this is…",Sat Mar 02 11:42:12 +0000 2019,,blue planet,1101809928694521857,552728956
en,False,"RT @RaghuramanMenon: Prime Minister Narendra Modi will be in Amethi, the parliamentary constituency of Congress president Rahul Gandhi, on…",Sat Mar 02 11:42:06 +0000 2019,,,1101809904472473601,2525584352
en,False,"RT @Deepak1908D: Under Narendra Modi ji Govt. India has achieved a rare feat in growth &amp;development by being one of the fastest growing na…",Sat Mar 02 11:42:01 +0000 2019,,,1101809883286913024,1093158633691537408
en,False,"RT @INCIndia: When I speak of Chowkidar, everyone knows that I'm speaking of Narendra Modi. This Chowkidar hasn't just stolen from IAF in R…",Sat Mar 02 11:41:59 +0000 2019,,"Patna, Bihar ",1101809873052815365,829676852373495808
en,False,"RT @INCIndia: When I speak of Chowkidar, everyone knows that I'm speaking of Narendra Modi. This Chowkidar hasn't just stolen from IAF in R…",Sat Mar 02 11:41:58 +0000 2019,,"Chhattisgarh, India",1101809870901313536,974099410475876352
en,False,"RT @cpimspeak: .@vijayanpinarayi said that the state-owned KSIDC Ltd-led company, formed for the purpose of operating the airport, should b…",Sat Mar 02 11:41:57 +0000 2019,,"Thanesar, India",1101809866731995136,2978403799
en,False,"RT @VinayDokania: When I speak of Chowkidar, everyone knows that I'm speaking of Narendra Modi. This Chowkidar hasn't just stolen from IAF…",Sat Mar 02 11:41:48 +0000 2019,,"Salkia, Haora",1101809827708203008,3681266953
en,False,Narendra Modi rightfully on the backfoot after a couple of vicious deliveries by Imran Khan &amp; Co. Try not get to ge… https://t.co/FlDFNyzUEm,Sat Mar 02 11:41:47 +0000 2019,,Karakchai,1101809826756218880,453297469
en,False,‘Brush up your history’: Congress reminds PM about India’s first woman defence minister https://t.co/LxdyzHBMXN,Sat Mar 02 11:41:42 +0000 2019,,Mumbai,1101809804874522625,851287562
en,False,"RT @saleemmehmood8: #PeaceLovingPakistan
Prime Minister Imran Khan has tried three times to contact his Indian counterpart Narendra Modi bu…",Sat Mar 02 11:41:40 +0000 2019,PeaceLovingPakistan,Pakistan,1101809794728558592,1069729501725241345
en,False,"RT @IamAlok_Verma: Ceasefire Violations by Pakistan:

2009: 44
2011: 62
2012: 114
2015: 405
2017: 971
2018: 2936

@smritiirani says this is…",Sat Mar 02 11:41:36 +0000 2019,,,1101809777674502144,1058325735490883584
